Date,Pipeline_Segment,Pressure_PSI,Flow_Rate_M3_hr,Maintenace_Status
2023-11-18,Pipeline_1,72.7,117.94,Good
2023-11-18,Pipeline_2,64.72,148.01,Good
2023-11-18,Pipeline_3,65.37,121.71,Needs Inspection
2023-11-18,Pipeline_4,57.75,141.4,Good
2023-11-18,Pipeline_5,67.93,103.74,Good
2023-11-18,Pipeline_6,57.84,92.46,Good
2023-11-18,Pipeline_7,48.68,97.64,Good
2023-11-18,Pipeline_8,60.09,126.51,Good
2023-11-18,Pipeline_9,56.3,124.64,Good
2023-11-18,Pipeline_10,66.27,130.69,Good
2023-11-18,Pipeline_11,63.9,108.77,Good
2023-11-18,Pipeline_12,60.19,133.25,Good
2023-11-18,Pipeline_13,60.65,148.71,Good
2023-11-18,Pipeline_14,61.43,102.49,Good
2023-11-18,Pipeline_15,63.84,104.55,Needs Inspection
2023-11-18,Pipeline_16,66.51,128.62,Good
2023-11-18,Pipeline_17,58.98,110.32,Good
2023-11-18,Pipeline_18,61.2,121.47,Good
2023-11-18,Pipeline_19,66.62,114.07,Good
2023-11-18,Pipeline_20,57.56,137.09,Good
2023-11-19,Pipeline_1,54.38,126.38,Good
2023-11-19,Pipeline_2,57.3,117.67,Good
2023-11-19,Pipeline_3,63.71,130.17,Under Repair
2023-11-19,Pipeline_4,54.31,101.87,Good
2023-11-19,Pipeline_5,62.04,135.51,Good
2023-11-19,Pipeline_6,64.38,103.44,Good
2023-11-19,Pipeline_7,60.74,137.72,Good
2023-11-19,Pipeline_8,65.31,130.56,Good
2023-11-19,Pipeline_9,55.9,138.63,Good
2023-11-19,Pipeline_10,60.79,108.72,Good
2023-11-19,Pipeline_11,61.09,131.14,Under Repair
2023-11-19,Pipeline_12,63.97,103.13,Under Repair
2023-11-19,Pipeline_13,57.13,115.7,Good
2023-11-19,Pipeline_14,53.11,107.8,Under Repair
2023-11-19,Pipeline_15,59.53,144.61,Good
2023-11-19,Pipeline_16,56.98,106.1,Good
2023-11-19,Pipeline_17,57.75,119.96,Needs Inspection
2023-11-19,Pipeline_18,58.1,120.51,Good
2023-11-19,Pipeline_19,60.87,114.95,Good
2023-11-19,Pipeline_20,64.89,110.77,Good
2023-11-20,Pipeline_1,56.63,135.1,Good
2023-11-20,Pipeline_2,63.02,124.67,Good
2023-11-20,Pipeline_3,54.68,99.62,Good
2023-11-20,Pipeline_4,61.05,132.5,Good
2023-11-20,Pipeline_5,62.36,134.28,Good
2023-11-20,Pipeline_6,54.79,112.81,Good
2023-11-20,Pipeline_7,61.54,108.24,Good
2023-11-20,Pipeline_8,62.08,131.31,Needs Inspection
2023-11-20,Pipeline_9,57.98,99.47,Good
2023-11-20,Pipeline_10,58.33,128.35,Good
2023-11-20,Pipeline_11,66.23,127.93,Good
2023-11-20,Pipeline_12,56.88,125.31,Good
2023-11-20,Pipeline_13,60.75,105.02,Good
2023-11-20,Pipeline_14,57.49,112.39,Good
2023-11-20,Pipeline_15,59.2,95.33,Good
2023-11-20,Pipeline_16,48.88,120.86,Good
2023-11-20,Pipeline_17,62.66,122.42,Good
2023-11-20,Pipeline_18,61.08,117.58,Good
2023-11-20,Pipeline_19,61.95,109.78,Good
2023-11-20,Pipeline_20,50.44,118.76,Good
2023-11-21,Pipeline_1,63.13,127.68,Good
2023-11-21,Pipeline_2,57.96,97.23,Good
2023-11-21,Pipeline_3,60.57,131.78,Good
2023-11-21,Pipeline_4,57.26,115.13,Good
2023-11-21,Pipeline_5,60.71,92.66,Needs Inspection
2023-11-21,Pipeline_6,64.01,109.2,Good
2023-11-21,Pipeline_7,64.19,126.12,Good
2023-11-21,Pipeline_8,68.29,122.99,Needs Inspection
2023-11-21,Pipeline_9,58.13,106.99,Good
2023-11-21,Pipeline_10,61.05,122.95,Good
2023-11-21,Pipeline_11,60.55,120.43,Good
2023-11-21,Pipeline_12,58.16,140.06,Under Repair
2023-11-21,Pipeline_13,57.46,135.07,Good
2023-11-21,Pipeline_14,69.47,108.05,Under Repair
2023-11-21,Pipeline_15,63.8,110.2,Good
2023-11-21,Pipeline_16,56.01,103.08,Good
2023-11-21,Pipeline_17,57.71,112.35,Good
2023-11-21,Pipeline_18,66.59,123.77,Good
2023-11-21,Pipeline_19,63.46,124.13,Needs Inspection
2023-11-21,Pipeline_20,51.31,122.68,Good
2023-11-22,Pipeline_1,59.14,92.95,Good
2023-11-22,Pipeline_2,59.65,128.62,Good
2023-11-22,Pipeline_3,59.36,113.64,Needs Inspection
2023-11-22,Pipeline_4,61.53,101.19,Good
2023-11-22,Pipeline_5,56.47,127.34,Good
2023-11-22,Pipeline_6,57.78,112.26,Needs Inspection
2023-11-22,Pipeline_7,60.85,124.16,Good
2023-11-22,Pipeline_8,56.18,106.32,Good
2023-11-22,Pipeline_9,56.37,132.22,Under Repair
2023-11-22,Pipeline_10,71.6,104.09,Good
2023-11-22,Pipeline_11,61.7,121.12,Good
2023-11-22,Pipeline_12,54.92,105.3,Under Repair
2023-11-22,Pipeline_13,61.23,115.65,Good
2023-11-22,Pipeline_14,59.81,137.13,Good
2023-11-22,Pipeline_15,64.01,127.38,Good
2023-11-22,Pipeline_16,55.73,128.61,Needs Inspection
2023-11-22,Pipeline_17,59.2,116.5,Good
2023-11-22,Pipeline_18,58.51,103.36,Good
2023-11-22,Pipeline_19,57.1,120.35,Good
2023-11-22,Pipeline_20,62.6,127.73,Good
2023-11-23,Pipeline_1,53.34,117.55,Good
2023-11-23,Pipeline_2,56.88,137.86,Good
2023-11-23,Pipeline_3,52.33,145.6,Good
2023-11-23,Pipeline_4,56.13,78.69,Good
2023-11-23,Pipeline_5,64.74,99.06,Good
2023-11-23,Pipeline_6,65.29,130.41,Under Repair
2023-11-23,Pipeline_7,56.08,120.11,Good
2023-11-23,Pipeline_8,62.69,116.65,Good
2023-11-23,Pipeline_9,61.98,125.09,Good
2023-11-23,Pipeline_10,61.22,111.49,Under Repair
2023-11-23,Pipeline_11,61.7,133.15,Good
2023-11-23,Pipeline_12,53.68,89.7,Good
2023-11-23,Pipeline_13,57.45,92.59,Good
2023-11-23,Pipeline_14,67.14,126.86,Good
2023-11-23,Pipeline_15,54.49,146.48,Needs Inspection
2023-11-23,Pipeline_16,65.84,108.02,Needs Inspection
2023-11-23,Pipeline_17,62.78,139.77,Good
2023-11-23,Pipeline_18,67.69,113.87,Good
2023-11-23,Pipeline_19,58.29,139.9,Good
2023-11-23,Pipeline_20,61.17,109.63,Good
2023-11-24,Pipeline_1,56.05,118.5,Needs Inspection
2023-11-24,Pipeline_2,60.76,109.27,Good
2023-11-24,Pipeline_3,60.05,138.98,Good
2023-11-24,Pipeline_4,50.4,151.33,Good
2023-11-24,Pipeline_5,57.46,133.98,Good
2023-11-24,Pipeline_6,61.99,104.78,Good
2023-11-24,Pipeline_7,57.17,104.98,Good
2023-11-24,Pipeline_8,62.4,130.72,Good
2023-11-24,Pipeline_9,64.01,104.22,Good
2023-11-24,Pipeline_10,68.66,136.34,Good
2023-11-24,Pipeline_11,64.44,123.89,Needs Inspection
2023-11-24,Pipeline_12,61.36,103.41,Good
2023-11-24,Pipeline_13,64.33,98.78,Good
2023-11-24,Pipeline_14,58.87,122.29,Good
2023-11-24,Pipeline_15,60.86,132.12,Good
2023-11-24,Pipeline_16,60.03,110.64,Good
2023-11-24,Pipeline_17,64.83,105.63,Good
2023-11-24,Pipeline_18,63.45,100.4,Good
2023-11-24,Pipeline_19,65.9,145.71,Good
2023-11-24,Pipeline_20,71.21,81.94,Good
2023-11-25,Pipeline_1,65.17,109.68,Good
2023-11-25,Pipeline_2,55.35,91.25,Good
2023-11-25,Pipeline_3,57.12,107.14,Good
2023-11-25,Pipeline_4,62.6,125.27,Good
2023-11-25,Pipeline_5,55.34,120.95,Good
2023-11-25,Pipeline_6,58.57,105.93,Good
2023-11-25,Pipeline_7,60.16,147.96,Needs Inspection
2023-11-25,Pipeline_8,61.27,115.7,Good
2023-11-25,Pipeline_9,67.07,100.22,Good
2023-11-25,Pipeline_10,52.43,114.92,Needs Inspection
2023-11-25,Pipeline_11,63.75,136.01,Good
2023-11-25,Pipeline_12,60.72,74.83,Good
2023-11-25,Pipeline_13,58.09,104.9,Good
2023-11-25,Pipeline_14,57.62,116.42,Good
2023-11-25,Pipeline_15,62.23,122.61,Good
2023-11-25,Pipeline_16,62.1,140.55,Good
2023-11-25,Pipeline_17,67.43,123.79,Good
2023-11-25,Pipeline_18,63.49,95.73,Good
2023-11-25,Pipeline_19,54.96,134.66,Good
2023-11-25,Pipeline_20,65.47,134.82,Good
2023-11-26,Pipeline_1,61.19,117.99,Needs Inspection
2023-11-26,Pipeline_2,61.46,120.14,Good
2023-11-26,Pipeline_3,63.94,119.75,Good
2023-11-26,Pipeline_4,55.88,119.15,Good
2023-11-26,Pipeline_5,61.13,102.28,Good
2023-11-26,Pipeline_6,60.1,107.74,Good
2023-11-26,Pipeline_7,63.6,127.57,Good
2023-11-26,Pipeline_8,67.92,105.89,Good
2023-11-26,Pipeline_9,53.9,145.91,Good
2023-11-26,Pipeline_10,56.46,114.19,Good
2023-11-26,Pipeline_11,60.51,119.37,Needs Inspection
2023-11-26,Pipeline_12,63.7,123.95,Good
2023-11-26,Pipeline_13,65.56,95.26,Good
2023-11-26,Pipeline_14,58.84,121.43,Good
2023-11-26,Pipeline_15,56.79,121.82,Needs Inspection
2023-11-26,Pipeline_16,63.55,136.4,Good
2023-11-26,Pipeline_17,57.91,109.21,Good
2023-11-26,Pipeline_18,64.52,90.63,Good
2023-11-26,Pipeline_19,63.02,107.04,Good
2023-11-26,Pipeline_20,58.94,102.84,Good
2023-11-27,Pipeline_1,60.49,123.94,Good
2023-11-27,Pipeline_2,58.69,106.75,Good
2023-11-27,Pipeline_3,59.85,127.5,Good
2023-11-27,Pipeline_4,62.43,102.0,Good
2023-11-27,Pipeline_5,60.22,98.71,Good
2023-11-27,Pipeline_6,61.26,121.91,Good
2023-11-27,Pipeline_7,55.18,112.08,Good
2023-11-27,Pipeline_8,49.8,134.37,Good
2023-11-27,Pipeline_9,56.5,124.24,Good
2023-11-27,Pipeline_10,70.84,136.08,Good
2023-11-27,Pipeline_11,65.88,113.68,Good
2023-11-27,Pipeline_12,67.97,110.07,Needs Inspection
2023-11-27,Pipeline_13,57.16,114.78,Good
2023-11-27,Pipeline_14,60.56,115.61,Good
2023-11-27,Pipeline_15,70.18,111.04,Good
2023-11-27,Pipeline_16,62.28,115.26,Good
2023-11-27,Pipeline_17,68.01,132.24,Good
2023-11-27,Pipeline_18,54.66,114.15,Good
2023-11-27,Pipeline_19,67.58,105.94,Good
2023-11-27,Pipeline_20,59.08,122.07,Good
2023-11-28,Pipeline_1,62.79,136.09,Good
2023-11-28,Pipeline_2,73.1,137.3,Good
2023-11-28,Pipeline_3,64.23,105.75,Needs Inspection
2023-11-28,Pipeline_4,68.68,124.82,Good
2023-11-28,Pipeline_5,55.65,124.32,Good
2023-11-28,Pipeline_6,63.11,113.43,Good
2023-11-28,Pipeline_7,62.64,120.6,Good
2023-11-28,Pipeline_8,57.77,125.42,Good
2023-11-28,Pipeline_9,61.85,111.37,Good
2023-11-28,Pipeline_10,61.7,111.83,Good
2023-11-28,Pipeline_11,67.64,128.45,Good
2023-11-28,Pipeline_12,59.92,121.88,Good
2023-11-28,Pipeline_13,60.09,98.48,Needs Inspection
2023-11-28,Pipeline_14,71.8,130.55,Good
2023-11-28,Pipeline_15,54.04,118.25,Good
2023-11-28,Pipeline_16,53.46,116.04,Needs Inspection
2023-11-28,Pipeline_17,63.07,140.35,Good
2023-11-28,Pipeline_18,67.27,142.02,Good
2023-11-28,Pipeline_19,64.53,126.0,Good
2023-11-28,Pipeline_20,51.47,117.14,Good
2023-11-29,Pipeline_1,61.33,101.58,Good
2023-11-29,Pipeline_2,49.75,139.61,Good
2023-11-29,Pipeline_3,64.32,112.51,Good
2023-11-29,Pipeline_4,57.21,132.44,Good
2023-11-29,Pipeline_5,47.24,125.95,Good
2023-11-29,Pipeline_6,60.57,112.95,Good
2023-11-29,Pipeline_7,59.79,115.56,Good
2023-11-29,Pipeline_8,63.63,121.94,Good
2023-11-29,Pipeline_9,61.26,112.67,Good
2023-11-29,Pipeline_10,51.65,110.97,Good
2023-11-29,Pipeline_11,66.74,131.33,Good
2023-11-29,Pipeline_12,62.77,135.84,Good
2023-11-29,Pipeline_13,64.76,123.68,Good
2023-11-29,Pipeline_14,64.2,146.98,Good
2023-11-29,Pipeline_15,60.49,125.78,Good
2023-11-29,Pipeline_16,57.91,133.63,Good
2023-11-29,Pipeline_17,62.3,121.13,Good
2023-11-29,Pipeline_18,62.19,142.64,Good
2023-11-29,Pipeline_19,56.28,111.48,Good
2023-11-29,Pipeline_20,65.11,119.53,Needs Inspection
2023-11-30,Pipeline_1,65.06,127.23,Good
2023-11-30,Pipeline_2,59.62,119.46,Good
2023-11-30,Pipeline_3,49.2,108.82,Good
2023-11-30,Pipeline_4,56.51,110.49,Needs Inspection
2023-11-30,Pipeline_5,63.6,86.48,Good
2023-11-30,Pipeline_6,58.07,116.29,Good
2023-11-30,Pipeline_7,56.66,101.83,Good
2023-11-30,Pipeline_8,60.42,117.62,Good
2023-11-30,Pipeline_9,58.73,109.13,Good
2023-11-30,Pipeline_10,61.49,126.03,Needs Inspection
2023-11-30,Pipeline_11,53.68,121.42,Good
2023-11-30,Pipeline_12,58.39,118.16,Good
2023-11-30,Pipeline_13,66.16,115.68,Good
2023-11-30,Pipeline_14,55.14,115.84,Needs Inspection
2023-11-30,Pipeline_15,59.88,120.99,Under Repair
2023-11-30,Pipeline_16,66.34,119.16,Good
2023-11-30,Pipeline_17,49.95,148.81,Good
2023-11-30,Pipeline_18,60.39,115.48,Good
2023-11-30,Pipeline_19,62.68,138.68,Good
2023-11-30,Pipeline_20,69.68,99.64,Good
2023-12-01,Pipeline_1,62.81,137.19,Good
2023-12-01,Pipeline_2,57.84,113.13,Good
2023-12-01,Pipeline_3,68.72,134.98,Needs Inspection
2023-12-01,Pipeline_4,53.45,129.03,Good
2023-12-01,Pipeline_5,63.18,139.05,Good
2023-12-01,Pipeline_6,56.47,83.97,Good
2023-12-01,Pipeline_7,53.9,117.42,Good
2023-12-01,Pipeline_8,58.94,95.64,Good
2023-12-01,Pipeline_9,63.01,105.63,Good
2023-12-01,Pipeline_10,68.85,115.8,Needs Inspection
2023-12-01,Pipeline_11,66.19,119.61,Good
2023-12-01,Pipeline_12,63.49,114.29,Good
2023-12-01,Pipeline_13,59.4,100.37,Good
2023-12-01,Pipeline_14,67.48,137.03,Good
2023-12-01,Pipeline_15,55.27,114.11,Good
2023-12-01,Pipeline_16,62.71,130.55,Good
2023-12-01,Pipeline_17,59.44,106.51,Good
2023-12-01,Pipeline_18,58.82,122.44,Good
2023-12-01,Pipeline_19,61.06,120.6,Good
2023-12-01,Pipeline_20,67.51,111.27,Good
2023-12-02,Pipeline_1,54.8,109.88,Good
2023-12-02,Pipeline_2,63.04,127.09,Good
2023-12-02,Pipeline_3,51.79,113.9,Good
2023-12-02,Pipeline_4,54.13,101.93,Good
2023-12-02,Pipeline_5,68.84,93.24,Good
2023-12-02,Pipeline_6,56.44,111.16,Good
2023-12-02,Pipeline_7,57.33,109.12,Good
2023-12-02,Pipeline_8,61.34,88.2,Needs Inspection
2023-12-02,Pipeline_9,58.89,118.92,Good
2023-12-02,Pipeline_10,57.37,135.66,Good
2023-12-02,Pipeline_11,58.83,127.22,Under Repair
2023-12-02,Pipeline_12,62.54,133.73,Good
2023-12-02,Pipeline_13,63.7,106.76,Good
2023-12-02,Pipeline_14,55.18,119.48,Good
2023-12-02,Pipeline_15,48.43,151.61,Good
2023-12-02,Pipeline_16,68.35,117.13,Good
2023-12-02,Pipeline_17,69.54,120.88,Good
2023-12-02,Pipeline_18,63.27,120.59,Good
2023-12-02,Pipeline_19,64.2,103.86,Good
2023-12-02,Pipeline_20,58.83,132.4,Good
2023-12-03,Pipeline_1,56.83,121.5,Good
2023-12-03,Pipeline_2,60.47,79.95,Needs Inspection
2023-12-03,Pipeline_3,55.94,110.96,Good
2023-12-03,Pipeline_4,58.46,143.65,Good
2023-12-03,Pipeline_5,59.62,132.91,Good
2023-12-03,Pipeline_6,56.53,103.58,Good
2023-12-03,Pipeline_7,60.41,87.74,Good
2023-12-03,Pipeline_8,62.3,130.15,Good
2023-12-03,Pipeline_9,59.9,100.09,Good
2023-12-03,Pipeline_10,54.55,100.11,Needs Inspection
2023-12-03,Pipeline_11,46.1,131.67,Good
2023-12-03,Pipeline_12,63.02,135.81,Good
2023-12-03,Pipeline_13,53.61,91.25,Under Repair
2023-12-03,Pipeline_14,64.56,126.41,Good
2023-12-03,Pipeline_15,55.29,96.13,Good
2023-12-03,Pipeline_16,60.15,135.37,Under Repair
2023-12-03,Pipeline_17,59.17,119.04,Good
2023-12-03,Pipeline_18,63.01,101.76,Good
2023-12-03,Pipeline_19,66.24,112.49,Good
2023-12-03,Pipeline_20,60.39,107.65,Good
2023-12-04,Pipeline_1,61.29,129.83,Needs Inspection
2023-12-04,Pipeline_2,56.24,101.8,Good
2023-12-04,Pipeline_3,62.77,135.7,Good
2023-12-04,Pipeline_4,57.71,125.15,Good
2023-12-04,Pipeline_5,59.69,124.96,Good
2023-12-04,Pipeline_6,64.82,128.85,Good
2023-12-04,Pipeline_7,56.96,132.36,Good
2023-12-04,Pipeline_8,59.02,104.72,Good
2023-12-04,Pipeline_9,64.34,139.56,Needs Inspection
2023-12-04,Pipeline_10,62.67,104.33,Good
2023-12-04,Pipeline_11,72.31,87.05,Good
2023-12-04,Pipeline_12,55.31,100.5,Good
2023-12-04,Pipeline_13,56.81,111.3,Good
2023-12-04,Pipeline_14,59.59,130.35,Good
2023-12-04,Pipeline_15,55.32,118.97,Good
2023-12-04,Pipeline_16,61.01,113.71,Good
2023-12-04,Pipeline_17,58.37,120.21,Good
2023-12-04,Pipeline_18,55.27,120.04,Good
2023-12-04,Pipeline_19,60.21,110.81,Good
2023-12-04,Pipeline_20,50.42,116.03,Good
2023-12-05,Pipeline_1,66.0,119.08,Needs Inspection
2023-12-05,Pipeline_2,58.26,142.62,Good
2023-12-05,Pipeline_3,72.51,111.03,Good
2023-12-05,Pipeline_4,57.97,131.98,Good
2023-12-05,Pipeline_5,60.89,125.23,Needs Inspection
2023-12-05,Pipeline_6,59.93,108.4,Good
2023-12-05,Pipeline_7,56.44,125.26,Good
2023-12-05,Pipeline_8,71.95,109.04,Under Repair
2023-12-05,Pipeline_9,63.8,144.79,Good
2023-12-05,Pipeline_10,61.66,103.86,Good
2023-12-05,Pipeline_11,56.78,125.18,Good
2023-12-05,Pipeline_12,63.02,127.46,Good
2023-12-05,Pipeline_13,63.54,129.02,Good
2023-12-05,Pipeline_14,56.43,118.12,Good
2023-12-05,Pipeline_15,56.44,104.86,Under Repair
2023-12-05,Pipeline_16,68.6,109.84,Needs Inspection
2023-12-05,Pipeline_17,57.01,113.58,Good
2023-12-05,Pipeline_18,61.7,131.75,Good
2023-12-05,Pipeline_19,57.25,130.03,Good
2023-12-05,Pipeline_20,67.01,124.88,Good
2023-12-06,Pipeline_1,59.34,98.03,Good
2023-12-06,Pipeline_2,62.41,143.19,Good
2023-12-06,Pipeline_3,61.91,129.18,Good
2023-12-06,Pipeline_4,51.15,108.18,Good
2023-12-06,Pipeline_5,58.85,146.9,Good
2023-12-06,Pipeline_6,66.48,114.24,Good
2023-12-06,Pipeline_7,61.94,111.7,Good
2023-12-06,Pipeline_8,65.71,134.09,Good
2023-12-06,Pipeline_9,60.25,140.14,Needs Inspection
2023-12-06,Pipeline_10,61.58,161.81,Good
2023-12-06,Pipeline_11,59.09,124.4,Good
2023-12-06,Pipeline_12,58.39,116.96,Under Repair
2023-12-06,Pipeline_13,61.95,108.39,Good
2023-12-06,Pipeline_14,62.37,128.78,Good
2023-12-06,Pipeline_15,57.67,119.52,Good
2023-12-06,Pipeline_16,54.92,131.39,Good
2023-12-06,Pipeline_17,55.13,118.78,Under Repair
2023-12-06,Pipeline_18,60.0,120.29,Good
2023-12-06,Pipeline_19,62.31,112.13,Good
2023-12-06,Pipeline_20,65.78,82.8,Good
2023-12-07,Pipeline_1,60.91,123.06,Good
2023-12-07,Pipeline_2,66.25,133.89,Good
2023-12-07,Pipeline_3,59.35,94.63,Under Repair
2023-12-07,Pipeline_4,59.37,138.56,Good
2023-12-07,Pipeline_5,61.46,132.33,Good
2023-12-07,Pipeline_6,61.51,113.0,Good
2023-12-07,Pipeline_7,66.41,149.37,Good
2023-12-07,Pipeline_8,70.97,129.5,Good
2023-12-07,Pipeline_9,54.7,128.6,Good
2023-12-07,Pipeline_10,69.89,121.99,Good
2023-12-07,Pipeline_11,57.22,124.22,Good
2023-12-07,Pipeline_12,56.42,96.79,Good
2023-12-07,Pipeline_13,60.05,99.05,Needs Inspection
2023-12-07,Pipeline_14,64.62,134.21,Good
2023-12-07,Pipeline_15,67.13,111.69,Good
2023-12-07,Pipeline_16,59.19,113.57,Good
2023-12-07,Pipeline_17,53.27,121.18,Under Repair
2023-12-07,Pipeline_18,59.82,85.37,Good
2023-12-07,Pipeline_19,66.07,128.58,Good
2023-12-07,Pipeline_20,60.36,91.6,Good
2023-12-08,Pipeline_1,58.1,146.09,Needs Inspection
2023-12-08,Pipeline_2,65.58,126.53,Good
2023-12-08,Pipeline_3,59.78,127.12,Needs Inspection
2023-12-08,Pipeline_4,66.42,112.33,Good
2023-12-08,Pipeline_5,62.48,117.71,Good
2023-12-08,Pipeline_6,60.78,138.28,Needs Inspection
2023-12-08,Pipeline_7,58.79,122.03,Good
2023-12-08,Pipeline_8,64.9,94.85,Good
2023-12-08,Pipeline_9,67.09,136.9,Needs Inspection
2023-12-08,Pipeline_10,64.01,87.81,Good
2023-12-08,Pipeline_11,54.09,118.36,Good
2023-12-08,Pipeline_12,64.25,113.76,Good
2023-12-08,Pipeline_13,59.62,92.34,Good
2023-12-08,Pipeline_14,63.08,110.33,Good
2023-12-08,Pipeline_15,68.37,116.53,Good
2023-12-08,Pipeline_16,57.04,98.38,Under Repair
2023-12-08,Pipeline_17,52.12,112.45,Good
2023-12-08,Pipeline_18,66.09,123.16,Good
2023-12-08,Pipeline_19,60.71,131.57,Good
2023-12-08,Pipeline_20,63.79,128.58,Good
2023-12-09,Pipeline_1,60.05,116.74,Good
2023-12-09,Pipeline_2,68.13,126.4,Good
2023-12-09,Pipeline_3,55.96,124.01,Good
2023-12-09,Pipeline_4,61.4,117.93,Good
2023-12-09,Pipeline_5,54.51,130.33,Good
2023-12-09,Pipeline_6,71.31,122.21,Under Repair
2023-12-09,Pipeline_7,55.64,122.41,Good
2023-12-09,Pipeline_8,55.94,107.32,Good
2023-12-09,Pipeline_9,54.24,104.97,Under Repair
2023-12-09,Pipeline_10,52.21,128.24,Good
2023-12-09,Pipeline_11,60.69,121.67,Good
2023-12-09,Pipeline_12,67.52,114.15,Needs Inspection
2023-12-09,Pipeline_13,60.92,117.45,Good
2023-12-09,Pipeline_14,52.94,106.42,Good
2023-12-09,Pipeline_15,56.52,113.3,Under Repair
2023-12-09,Pipeline_16,43.89,104.96,Good
2023-12-09,Pipeline_17,68.5,120.44,Good
2023-12-09,Pipeline_18,54.4,113.14,Good
2023-12-09,Pipeline_19,58.03,128.13,Good
2023-12-09,Pipeline_20,72.02,136.43,Good
2023-12-10,Pipeline_1,58.24,121.62,Good
2023-12-10,Pipeline_2,57.96,111.96,Good
2023-12-10,Pipeline_3,55.46,119.78,Good
2023-12-10,Pipeline_4,55.37,145.24,Good
2023-12-10,Pipeline_5,63.9,105.91,Good
2023-12-10,Pipeline_6,48.74,122.11,Good
2023-12-10,Pipeline_7,63.31,135.23,Good
2023-12-10,Pipeline_8,67.14,140.1,Good
2023-12-10,Pipeline_9,65.01,110.75,Good
2023-12-10,Pipeline_10,48.59,109.04,Good
2023-12-10,Pipeline_11,60.91,124.73,Good
2023-12-10,Pipeline_12,64.18,134.42,Good
2023-12-10,Pipeline_13,61.89,114.55,Good
2023-12-10,Pipeline_14,69.25,125.57,Good
2023-12-10,Pipeline_15,56.37,126.31,Good
2023-12-10,Pipeline_16,58.85,108.34,Good
2023-12-10,Pipeline_17,62.81,118.94,Good
2023-12-10,Pipeline_18,57.98,109.31,Good
2023-12-10,Pipeline_19,68.73,128.6,Good
2023-12-10,Pipeline_20,60.5,127.75,Good
2023-12-11,Pipeline_1,58.16,131.36,Good
2023-12-11,Pipeline_2,61.37,138.6,Good
2023-12-11,Pipeline_3,63.31,137.54,Good
2023-12-11,Pipeline_4,62.65,145.13,Good
2023-12-11,Pipeline_5,62.93,120.84,Good
2023-12-11,Pipeline_6,65.82,123.76,Good
2023-12-11,Pipeline_7,60.17,90.03,Good
2023-12-11,Pipeline_8,63.47,104.02,Good
2023-12-11,Pipeline_9,63.85,158.84,Good
2023-12-11,Pipeline_10,61.0,124.85,Good
2023-12-11,Pipeline_11,53.65,138.57,Good
2023-12-11,Pipeline_12,71.84,122.38,Good
2023-12-11,Pipeline_13,55.71,120.94,Good
2023-12-11,Pipeline_14,60.46,115.17,Good
2023-12-11,Pipeline_15,60.49,99.8,Good
2023-12-11,Pipeline_16,51.02,102.38,Good
2023-12-11,Pipeline_17,65.94,125.13,Good
2023-12-11,Pipeline_18,62.36,105.28,Good
2023-12-11,Pipeline_19,64.73,123.61,Good
2023-12-11,Pipeline_20,56.37,103.8,Good
2023-12-12,Pipeline_1,49.16,116.62,Good
2023-12-12,Pipeline_2,54.05,108.7,Good
2023-12-12,Pipeline_3,59.88,100.53,Good
2023-12-12,Pipeline_4,68.82,122.14,Needs Inspection
2023-12-12,Pipeline_5,62.49,91.07,Good
2023-12-12,Pipeline_6,62.26,146.08,Good
2023-12-12,Pipeline_7,54.12,94.64,Good
2023-12-12,Pipeline_8,56.35,98.47,Good
2023-12-12,Pipeline_9,65.76,122.72,Good
2023-12-12,Pipeline_10,65.36,125.29,Good
2023-12-12,Pipeline_11,58.27,129.88,Good
2023-12-12,Pipeline_12,65.19,111.68,Good
2023-12-12,Pipeline_13,69.41,81.27,Good
2023-12-12,Pipeline_14,61.74,110.76,Good
2023-12-12,Pipeline_15,62.24,123.61,Needs Inspection
2023-12-12,Pipeline_16,61.4,122.93,Good
2023-12-12,Pipeline_17,64.53,132.39,Good
2023-12-12,Pipeline_18,58.16,119.24,Good
2023-12-12,Pipeline_19,68.9,100.94,Good
2023-12-12,Pipeline_20,63.83,133.88,Good
2023-12-13,Pipeline_1,66.31,115.05,Good
2023-12-13,Pipeline_2,54.58,130.78,Good
2023-12-13,Pipeline_3,60.83,101.4,Good
2023-12-13,Pipeline_4,53.36,81.8,Good
2023-12-13,Pipeline_5,61.9,130.5,Good
2023-12-13,Pipeline_6,62.67,77.16,Good
2023-12-13,Pipeline_7,59.54,131.96,Good
2023-12-13,Pipeline_8,64.39,92.75,Good
2023-12-13,Pipeline_9,59.18,132.4,Under Repair
2023-12-13,Pipeline_10,59.91,119.66,Good
2023-12-13,Pipeline_11,58.22,133.45,Good
2023-12-13,Pipeline_12,65.59,116.46,Good
2023-12-13,Pipeline_13,51.09,116.6,Good
2023-12-13,Pipeline_14,50.95,107.05,Good
2023-12-13,Pipeline_15,56.28,139.52,Under Repair
2023-12-13,Pipeline_16,51.57,144.94,Good
2023-12-13,Pipeline_17,70.43,132.81,Good
2023-12-13,Pipeline_18,62.09,108.35,Good
2023-12-13,Pipeline_19,48.65,124.13,Good
2023-12-13,Pipeline_20,64.83,123.11,Good
2023-12-14,Pipeline_1,51.11,100.81,Good
2023-12-14,Pipeline_2,56.48,80.67,Good
2023-12-14,Pipeline_3,55.45,119.6,Needs Inspection
2023-12-14,Pipeline_4,57.58,122.46,Good
